latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.959578,75.81576,438.0,19800,Asia/Kolkata,GMT+5:30

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),wind_speed_10m_max (km/h),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%),wind_speed_10m_min (km/h),wind_speed_10m_mean (km/h)
2024-02-17,0,19.6,26.9,11.4,0.00,0.00,9.7,72,19,38,2.0,7.2
2024-02-18,3,20.9,27.7,15.4,0.00,0.00,16.7,54,25,36,0.4,8.2
2024-02-19,0,21.0,30.4,13.1,0.00,0.00,29.5,75,21,49,6.6,13.5
2024-02-20,1,22.3,27.2,18.4,0.00,0.00,20.7,74,29,51,9.8,14.5
2024-02-21,3,20.1,26.0,14.3,0.00,0.00,13.2,57,20,36,2.6,7.4
2024-02-22,3,18.1,23.8,13.7,0.00,0.00,14.5,63,18,35,4.7,10.4
2024-02-23,0,17.1,24.0,11.8,0.00,0.00,17.6,55,18,35,4.3,10.4
2024-02-24,51,16.3,22.2,12.0,0.90,0.90,29.0,55,34,45,9.0,14.6
2024-02-25,3,17.8,24.2,11.9,0.00,0.00,22.7,55,20,36,9.4,13.7
2024-02-26,3,17.7,22.9,14.1,0.00,0.00,18.6,55,23,39,10.9,14.1
2024-02-27,51,18.0,25.0,13.1,0.10,0.10,17.9,64,28,47,6.6,11.6
2024-02-28,0,18.5,25.3,12.6,0.00,0.00,13.3,65,27,45,3.6,9.3
2024-02-29,1,19.7,27.4,12.4,0.00,0.00,10.0,73,27,49,4.6,7.7
2024-03-01,63,21.1,30.3,15.6,2.60,2.60,23.6,79,32,56,6.5,13.4
2024-03-02,53,20.0,24.8,15.8,1.60,1.60,17.4,93,48,67,5.2,11.5
2024-03-03,0,17.5,23.6,13.4,0.00,0.00,16.9,98,22,55,2.7,9.2
2024-03-04,0,15.9,22.4,10.6,0.00,0.00,13.4,47,14,30,2.2,8.8
2024-03-05,3,16.3,23.1,10.3,0.00,0.00,15.5,56,20,36,2.9,10.5
2024-03-06,51,17.4,24.4,11.6,0.40,0.40,11.4,48,16,32,3.8,8.5
2024-03-07,2,18.7,26.8,11.1,0.00,0.00,18.8,57,20,35,1.8,7.1
2024-03-08,0,19.6,26.5,13.1,0.00,0.00,18.4,67,24,42,5.4,9.0
2024-03-09,3,20.2,27.2,13.9,0.00,0.00,18.6,54,20,34,5.8,11.4
2024-03-10,3,21.0,28.7,13.5,0.00,0.00,10.1,58,20,37,2.4,7.3
2024-03-11,1,23.2,30.4,16.4,0.00,0.00,13.0,52,25,39,5.3,9.4
2024-03-12,1,23.4,31.2,16.1,0.00,0.00,14.0,62,18,38,0.7,8.9
2024-03-13,1,23.2,30.9,15.4,0.00,0.00,28.1,64,16,36,6.8,13.6
2024-03-14,0,22.6,29.6,15.6,0.00,0.00,16.5,67,20,39,6.0,9.1
2024-03-15,0,22.4,29.0,16.8,0.00,0.00,17.8,53,17,31,8.0,13.1
2024-03-16,3,21.1,28.1,15.2,0.00,0.00,13.7,50,18,28,3.1,8.8
2024-03-17,3,22.3,29.5,15.9,0.00,0.00,14.8,52,13,26,5.2,9.3
2024-03-18,0,23.1,30.2,15.6,0.00,0.00,16.2,53,11,28,2.5,9.6
2024-03-19,51,23.8,32.0,16.2,0.60,0.60,21.2,56,14,30,2.9,11.1
2024-03-20,3,23.6,31.1,17.0,0.00,0.00,12.0,51,15,31,2.9,8.1
2024-03-21,3,24.9,31.2,17.6,0.00,0.00,13.1,50,19,30,4.4,9.3
2024-03-22,3,26.0,35.2,17.8,0.00,0.00,14.5,59,10,31,6.6,10.4
2024-03-23,3,27.5,35.7,19.6,0.00,0.00,15.2,54,13,27,0.8,9.6
2024-03-24,3,27.5,34.5,20.4,0.00,0.00,21.7,44,18,29,2.3,9.8
2024-03-25,1,27.3,35.0,19.4,0.00,0.00,17.5,61,15,33,2.3,8.8
2024-03-26,3,29.2,36.5,21.5,0.00,0.00,17.6,55,15,28,1.3,7.5
2024-03-27,3,29.9,37.2,22.0,0.00,0.00,11.3,44,17,28,1.3,7.3
2024-03-28,3,30.4,38.4,23.3,0.00,0.00,19.8,48,15,28,6.1,9.4
2024-03-29,3,30.1,37.8,23.5,0.00,0.00,17.6,50,13,30,0.4,9.4
2024-03-30,3,29.2,35.8,22.6,0.00,0.00,21.4,33,12,21,4.6,15.2
2024-03-31,2,28.0,34.5,21.5,0.00,0.00,21.0,29,12,20,10.0,14.2
2024-04-01,3,26.7,33.5,20.0,0.00,0.00,22.5,55,10,27,3.3,13.6
2024-04-02,3,27.2,34.5,19.1,0.00,0.00,18.5,42,12,21,3.4,8.7
2024-04-03,3,28.1,35.5,20.7,0.00,0.00,14.0,30,14,20,5.4,9.4
2024-04-04,3,28.6,35.4,22.2,0.00,0.00,19.5,29,15,22,6.5,10.0
2024-04-05,3,28.5,33.5,24.1,0.00,0.00,17.4,29,14,22,5.9,10.8
2024-04-06,3,28.2,34.2,22.7,0.00,0.00,19.0,33,13,23,1.8,8.6
2024-04-07,0,28.9,35.8,21.9,0.00,0.00,18.1,27,7,15,6.5,12.2
2024-04-08,1,28.5,37.2,20.5,0.00,0.00,13.2,27,8,14,2.7,9.0
2024-04-09,3,29.7,37.3,22.6,0.00,0.00,15.5,23,8,13,4.6,9.7
2024-04-10,3,29.7,37.0,23.2,0.00,0.00,19.4,32,9,18,7.6,13.7
2024-04-11,3,29.3,36.8,21.5,0.00,0.00,13.7,46,13,28,5.0,9.0
2024-04-12,3,30.4,36.6,23.7,0.00,0.00,16.3,41,11,22,6.8,12.4
2024-04-13,3,28.9,36.2,22.2,0.00,0.00,18.2,65,16,36,6.2,10.9
2024-04-14,61,27.9,35.3,22.9,1.50,1.50,13.5,55,25,40,3.3,9.2
2024-04-15,3,29.3,35.1,24.2,0.00,0.00,23.1,58,21,36,2.6,10.1
2024-04-16,3,29.8,35.7,23.8,0.00,0.00,16.1,49,18,31,10.4,13.8
2024-04-17,3,29.5,36.5,23.0,0.00,0.00,26.3,48,13,28,8.9,14.9
2024-04-18,51,30.4,38.6,23.2,0.50,0.50,31.5,57,15,25,2.9,15.8
2024-04-19,3,31.0,37.5,24.5,0.00,0.00,28.6,47,13,24,6.9,17.5
2024-04-20,3,29.5,35.5,23.4,0.00,0.00,16.6,31,14,22,6.2,12.5
2024-04-21,3,29.3,35.4,23.0,0.00,0.00,13.3,40,18,27,6.8,9.4
2024-04-22,1,29.8,36.4,22.9,0.00,0.00,15.0,35,15,24,1.4,8.7
2024-04-23,1,30.7,37.0,24.0,0.00,0.00,18.1,33,11,20,3.3,10.6
2024-04-24,0,30.5,37.8,22.9,0.00,0.00,21.4,43,9,22,3.9,10.0
2024-04-25,2,31.2,38.3,24.1,0.00,0.00,13.4,27,8,17,2.1,8.0
2024-04-26,3,30.9,37.4,23.9,0.00,0.00,26.9,40,14,24,5.8,12.3
2024-04-27,3,30.5,36.3,25.2,0.00,0.00,24.2,51,9,25,5.9,14.9
2024-04-28,3,30.6,37.3,23.4,0.00,0.00,16.9,36,11,22,5.3,9.4
2024-04-29,1,30.6,37.3,23.2,0.00,0.00,24.9,36,14,22,4.2,14.2
2024-04-30,0,29.3,35.6,22.8,0.00,0.00,21.3,48,6,16,9.7,14.0
2024-05-01,0,27.8,33.5,21.9,0.00,0.00,21.2,36,8,17,11.4,16.2
2024-05-02,3,27.7,35.0,20.0,0.00,0.00,15.2,30,9,18,4.7,10.0
2024-05-03,3,30.9,37.8,22.4,0.00,0.00,13.4,27,7,14,5.5,9.5
2024-05-04,3,32.5,39.0,27.0,0.00,0.00,21.4,30,8,16,4.3,10.3
2024-05-05,3,33.1,39.2,26.6,0.00,0.00,18.7,35,14,22,8.7,14.1
2024-05-06,1,33.5,40.3,24.9,0.00,0.00,16.6,28,11,18,1.8,8.8
2024-05-07,3,35.0,41.6,27.8,0.00,0.00,19.1,26,10,16,3.7,9.4
2024-05-08,1,35.0,42.0,26.6,0.00,0.00,24.6,47,9,21,6.1,14.2
2024-05-09,2,34.5,42.2,26.2,0.00,0.00,21.0,55,8,27,3.6,13.0
2024-05-10,1,34.4,42.2,25.6,0.00,0.00,25.5,39,9,24,2.7,10.1
2024-05-11,51,33.3,39.0,27.8,0.10,0.10,18.6,36,16,25,1.3,10.4
2024-05-12,1,33.5,40.1,26.7,0.00,0.00,21.1,45,12,23,1.8,11.5
2024-05-13,51,32.6,38.3,27.3,0.20,0.20,23.7,40,15,26,3.1,9.1
2024-05-14,3,33.9,40.8,25.4,0.00,0.00,21.3,35,10,20,2.9,9.9
2024-05-15,3,34.5,42.5,26.4,0.00,0.00,16.4,39,6,15,0.5,7.2
2024-05-16,3,35.9,43.5,26.4,0.00,0.00,17.0,26,7,14,4.7,10.2
2024-05-17,3,36.2,43.5,27.6,0.00,0.00,16.6,25,9,15,2.3,8.6
2024-05-18,3,37.2,44.2,29.5,0.00,0.00,20.9,22,9,14,5.8,12.4
2024-05-19,2,37.1,43.8,29.5,0.00,0.00,17.4,19,9,14,5.0,9.4
2024-05-20,3,37.0,43.2,31.2,0.00,0.00,24.1,24,9,15,7.2,13.9
2024-05-21,3,37.3,43.4,31.5,0.00,0.00,21.3,25,9,16,7.3,14.4
2024-05-22,3,37.5,43.8,31.6,0.00,0.00,17.0,33,10,17,2.3,6.9
2024-05-23,3,36.8,44.7,30.3,0.00,0.00,22.4,44,10,25,3.3,14.5
2024-05-24,2,36.1,42.2,30.0,0.00,0.00,20.5,51,16,31,6.6,14.2
2024-05-25,2,37.2,44.3,29.6,0.00,0.00,22.7,44,11,25,4.1,11.6
2024-05-26,2,38.4,45.3,30.8,0.00,0.00,25.2,23,9,16,1.9,11.2
2024-05-27,0,38.3,46.2,31.6,0.00,0.00,20.6,28,6,14,5.7,13.4
2024-05-28,1,37.9,45.2,30.5,0.00,0.00,26.0,30,8,16,6.8,16.6
2024-05-29,0,38.3,45.8,32.1,0.00,0.00,24.9,40,7,23,14.7,20.0
2024-05-30,0,37.5,44.7,30.5,0.00,0.00,22.4,53,7,27,12.3,18.1
2024-05-31,3,37.5,44.3,31.5,0.00,0.00,23.1,38,9,19,9.4,17.7
2024-06-01,3,36.2,41.7,31.5,0.00,0.00,22.7,38,18,27,7.4,16.0
2024-06-02,51,33.2,40.2,28.4,0.20,0.20,24.3,51,20,35,5.0,13.4
2024-06-03,3,35.7,42.3,29.8,0.00,0.00,18.4,45,16,28,9.0,14.2
2024-06-04,2,36.8,42.5,31.4,0.00,0.00,21.9,34,12,21,5.2,16.4
2024-06-05,0,36.1,41.5,30.8,0.00,0.00,24.7,33,17,25,6.6,17.0
2024-06-06,2,35.4,41.5,29.7,0.00,0.00,20.6,40,17,26,0.7,10.6
2024-06-07,2,34.7,41.8,30.0,0.00,0.00,24.1,39,16,28,5.2,12.2
2024-06-08,3,34.1,40.3,28.1,0.00,0.00,23.6,47,16,30,3.9,10.9
2024-06-09,1,35.8,42.1,28.5,0.00,0.00,17.8,38,11,20,1.9,10.4
2024-06-10,3,36.3,42.3,29.5,0.00,0.00,20.1,23,12,17,4.1,10.1
2024-06-11,3,35.7,41.7,29.9,0.00,0.00,20.1,44,14,24,7.3,15.2
2024-06-12,3,36.2,41.8,30.5,0.00,0.00,21.3,41,13,26,11.8,16.8
2024-06-13,61,34.8,41.0,31.4,3.20,3.20,30.0,44,24,32,1.8,15.8
2024-06-14,3,34.8,39.4,29.6,0.00,0.00,24.1,50,21,30,7.2,16.0
2024-06-15,0,35.8,41.8,30.1,0.00,0.00,23.2,44,17,29,9.4,15.8
2024-06-16,1,36.3,41.7,31.1,0.00,0.00,21.5,42,22,32,12.2,17.3
2024-06-17,3,37.0,42.2,32.2,0.00,0.00,22.7,45,23,33,11.5,16.6
2024-06-18,3,36.9,41.5,32.6,0.00,0.00,26.7,43,26,34,14.8,20.8
2024-06-19,3,35.8,40.6,31.7,0.00,0.00,24.5,50,18,38,11.0,18.2
2024-06-20,53,32.7,38.1,28.5,0.90,0.90,22.7,67,35,48,5.5,12.6
2024-06-21,63,29.5,36.4,24.8,4.40,4.40,16.9,89,40,68,3.2,8.5
2024-06-22,3,31.7,37.0,26.5,0.00,0.00,14.1,86,28,54,2.5,7.4
2024-06-23,3,32.4,37.5,27.8,0.00,0.00,7.8,65,37,51,2.3,5.3
2024-06-24,61,31.9,37.1,29.0,2.10,2.10,15.6,71,41,57,1.8,6.9
2024-06-25,63,30.4,35.5,27.4,3.60,3.60,14.7,82,48,67,3.4,7.1
2024-06-26,61,30.6,36.0,27.0,2.70,2.70,14.4,90,48,71,1.4,6.4
2024-06-27,65,28.7,32.8,25.9,25.80,25.80,20.2,95,60,79,3.9,12.3
2024-06-28,61,28.3,32.8,25.2,10.10,10.10,13.3,96,59,80,2.4,7.8
2024-06-29,65,27.3,31.5,26.0,32.40,32.40,11.8,95,69,88,1.5,6.4
2024-06-30,55,29.0,33.3,25.2,2.00,2.00,16.8,96,59,77,4.3,10.5
2024-07-01,51,29.8,34.2,25.3,0.20,0.20,19.4,94,55,72,8.7,12.4
2024-07-02,55,30.1,34.5,25.9,1.20,1.20,18.1,85,55,68,4.3,12.1
2024-07-03,53,29.9,35.6,26.9,3.00,3.00,19.6,95,53,75,0.5,10.6
2024-07-04,65,27.3,30.4,25.2,34.00,34.00,13.4,97,71,88,1.8,7.6
2024-07-05,63,26.8,32.8,24.5,12.90,12.90,17.4,97,63,87,5.9,12.1
2024-07-06,61,27.5,32.7,24.5,4.30,4.30,17.3,96,64,83,2.6,9.2
2024-07-07,55,28.5,33.6,25.8,2.90,2.90,14.2,93,58,77,0.8,8.1
2024-07-08,63,27.2,31.2,23.6,12.10,12.10,10.4,97,68,84,2.1,6.9
2024-07-09,53,29.2,33.6,25.2,1.50,1.50,9.7,96,60,78,3.7,7.1
2024-07-10,63,29.3,32.8,25.2,10.10,10.10,11.7,95,64,80,2.7,6.4
2024-07-11,63,30.1,35.4,26.2,7.80,7.80,22.4,95,52,75,11.3,16.8
2024-07-12,61,28.4,33.5,25.4,4.50,4.50,19.5,93,62,80,5.8,13.9
2024-07-13,61,28.5,33.2,24.7,2.10,2.10,16.5,95,60,78,7.0,11.1
2024-07-14,51,29.2,33.7,25.5,0.70,0.70,14.4,90,57,74,5.4,8.7
2024-07-15,61,29.6,33.2,26.8,2.40,2.40,13.4,88,60,76,5.6,9.9
2024-07-16,51,29.8,33.5,26.3,0.80,0.80,16.7,94,60,77,8.5,13.6
2024-07-17,51,30.6,34.2,27.2,0.40,0.40,14.3,88,60,74,7.3,11.7
2024-07-18,63,29.8,33.5,26.2,5.40,5.40,9.5,97,62,79,2.0,6.1
2024-07-19,51,29.5,34.1,26.1,0.80,0.80,15.6,97,56,78,1.8,7.6
2024-07-20,51,29.9,34.6,25.4,0.30,0.30,11.0,97,55,76,1.1,7.1
2024-07-21,51,30.7,35.0,26.5,0.20,0.20,10.7,93,57,73,1.1,5.9
2024-07-22,63,30.4,34.0,25.9,8.80,8.80,12.0,94,61,74,1.3,5.0
2024-07-23,63,29.7,33.9,25.9,3.10,3.10,20.5,93,58,76,3.4,8.4
2024-07-24,65,28.5,33.5,25.3,17.70,17.70,19.8,98,62,83,1.1,10.6
2024-07-25,63,27.7,32.5,25.4,8.10,8.10,15.2,96,68,87,6.6,11.4
2024-07-26,63,28.1,31.6,25.4,14.00,14.00,14.7,94,69,84,6.1,11.6
2024-07-27,63,28.7,32.6,26.2,12.30,12.30,15.4,94,64,83,2.3,8.3
2024-07-28,63,29.1,32.5,25.6,7.10,7.10,14.3,97,67,82,5.2,10.6
2024-07-29,51,29.7,33.3,26.3,0.60,0.60,20.5,94,62,78,8.3,14.8
2024-07-30,51,29.7,33.0,27.0,1.00,1.00,13.7,90,63,79,6.3,10.5
2024-07-31,63,29.3,32.7,26.2,4.50,4.50,17.3,91,67,80,5.9,10.8
2024-08-01,63,26.2,27.7,24.5,22.00,22.00,15.5,95,83,89,8.4,12.6
2024-08-02,63,26.4,30.1,24.3,12.90,12.90,13.8,96,70,87,3.4,8.9
2024-08-03,51,27.2,30.8,24.5,0.90,0.90,13.8,96,67,83,4.2,10.3
2024-08-04,63,27.7,31.1,24.8,6.90,6.90,20.8,98,66,81,2.4,12.2
2024-08-05,61,25.8,29.4,24.0,10.50,10.50,28.2,95,69,87,14.9,21.7
2024-08-06,53,25.7,28.0,23.9,1.70,1.70,24.8,92,78,85,12.0,17.7
2024-08-07,53,26.4,29.0,24.2,2.00,2.00,20.2,93,73,82,9.8,14.8
2024-08-08,61,25.5,27.8,24.1,10.60,10.60,19.6,94,78,88,9.1,12.8
2024-08-09,55,25.7,29.0,23.8,4.50,4.50,14.7,97,72,87,7.4,10.7
2024-08-10,63,26.2,30.5,23.6,18.70,18.70,17.7,98,71,88,5.8,11.4
2024-08-11,63,25.7,28.9,23.8,21.90,21.90,16.0,98,80,91,1.8,8.3
2024-08-12,63,25.8,29.4,23.4,31.40,31.40,15.1,99,74,89,0.8,8.8
2024-08-13,63,26.2,30.5,23.5,20.60,20.60,18.4,98,70,87,6.5,11.4
2024-08-14,65,26.3,30.1,24.1,26.60,26.60,16.5,98,73,89,8.3,11.1
2024-08-15,65,26.1,29.1,24.5,40.90,40.90,14.8,98,78,91,6.3,10.5
2024-08-16,63,26.0,29.1,24.2,21.90,21.90,13.4,98,77,91,3.7,8.0
2024-08-17,51,27.1,30.6,23.9,0.40,0.40,12.2,100,66,83,1.8,7.3
2024-08-18,51,27.7,31.1,24.6,0.80,0.80,12.8,92,64,79,4.0,8.6
2024-08-19,51,27.6,31.0,24.8,0.10,0.10,15.6,88,66,78,3.7,9.5
2024-08-20,55,27.8,31.0,24.9,2.90,2.90,10.0,93,63,78,1.0,5.9
2024-08-21,55,27.5,31.2,24.8,5.80,5.80,10.9,97,66,84,2.2,5.0
2024-08-22,63,26.7,31.2,24.5,14.20,14.20,10.5,96,67,87,2.9,6.7
2024-08-23,65,26.9,31.3,24.1,9.00,9.00,10.3,97,68,86,3.0,5.8
2024-08-24,63,27.1,31.2,24.0,7.70,7.70,13.0,99,68,85,1.1,7.7
2024-08-25,65,26.4,30.0,24.0,10.60,10.60,24.4,96,70,84,7.3,18.8
2024-08-26,63,25.7,30.0,23.9,17.20,17.20,23.8,97,69,88,13.6,18.6
2024-08-27,61,25.8,29.4,23.2,7.40,7.40,21.5,99,65,84,5.6,14.8
2024-08-28,3,26.4,30.5,23.4,0.00,0.00,15.6,94,58,78,5.5,9.9
2024-08-29,51,26.1,29.1,23.0,1.00,1.00,17.5,94,71,82,7.6,12.0
2024-08-30,63,26.5,30.5,23.7,5.20,5.20,13.4,96,69,84,1.8,7.6
2024-08-31,63,26.6,30.9,23.6,6.20,6.20,9.9,95,69,84,1.8,6.4
2024-09-01,55,27.9,31.5,24.8,2.30,2.30,10.4,95,67,82,2.9,7.2
2024-09-02,63,27.0,30.4,24.9,5.80,5.80,11.6,98,71,87,1.6,7.9
2024-09-03,63,26.8,30.5,24.4,4.90,4.90,16.9,96,71,87,2.2,10.3
2024-09-04,53,26.0,29.4,23.5,2.00,2.00,9.1,99,72,88,0.5,5.8
2024-09-05,63,24.6,27.9,23.1,38.20,38.20,8.0,99,76,92,1.5,4.8
2024-09-06,65,25.6,29.5,23.5,25.00,25.00,5.7,99,71,89,1.3,3.1
2024-09-07,61,25.4,28.5,23.5,10.70,10.70,8.2,99,75,90,1.3,4.9
2024-09-08,63,24.9,27.9,23.0,7.60,7.60,13.2,99,75,90,3.9,8.1
2024-09-09,53,26.2,30.2,23.2,2.50,2.50,7.6,99,69,87,0.5,5.4
2024-09-10,61,26.3,30.4,23.8,5.20,5.20,12.6,97,72,87,0.5,5.0
2024-09-11,63,26.2,30.9,23.4,13.00,13.00,18.2,98,68,88,3.6,9.6
2024-09-12,61,27.0,30.5,25.2,3.50,3.50,25.5,94,64,83,5.5,16.3
2024-09-13,3,26.5,30.2,23.8,0.00,0.00,28.6,92,64,79,9.9,19.7
2024-09-14,51,25.3,29.5,22.0,0.50,0.50,20.5,93,61,78,6.2,11.8
2024-09-15,1,25.4,29.8,21.6,0.00,0.00,16.0,90,59,76,6.5,11.7
2024-09-16,0,25.5,31.0,21.4,0.00,0.00,15.2,86,49,72,6.7,11.8
2024-09-17,3,25.7,30.2,21.9,0.00,0.00,16.1,83,55,74,5.2,11.9
2024-09-18,51,25.8,29.9,22.9,1.00,1.00,23.0,91,59,76,7.1,14.7
2024-09-19,51,24.3,27.5,21.9,0.30,0.30,11.1,98,69,83,0.5,4.4
2024-09-20,51,25.5,29.0,21.9,0.90,0.90,5.4,99,68,84,0.5,3.0
2024-09-21,51,26.7,30.2,23.5,0.30,0.30,8.2,95,65,81,2.2,5.2
2024-09-22,2,27.9,32.2,23.9,0.00,0.00,7.9,91,54,74,1.4,5.1
2024-09-23,2,28.2,32.5,24.3,0.00,0.00,10.2,91,57,74,1.3,5.2
2024-09-24,3,28.7,33.1,24.9,0.00,0.00,6.9,86,53,73,2.1,5.2
2024-09-25,61,28.6,32.7,25.1,2.00,2.00,10.4,88,57,75,3.9,6.6
2024-09-26,51,27.5,31.0,24.3,0.20,0.20,14.2,95,65,80,6.1,11.2
2024-09-27,3,26.9,31.0,23.6,0.00,0.00,14.4,98,61,79,5.8,10.7
2024-09-28,3,26.1,31.2,23.0,0.00,0.00,17.1,94,53,78,4.0,9.7
2024-09-29,3,25.9,31.4,21.5,0.00,0.00,13.2,98,54,79,3.3,7.0
2024-09-30,2,27.3,32.3,22.2,0.00,0.00,12.5,94,49,72,1.8,7.2
2024-10-01,0,28.4,34.3,23.4,0.00,0.00,16.3,77,43,63,5.2,11.2
2024-10-02,0,29.2,34.6,25.6,0.00,0.00,24.5,73,39,58,6.5,16.9
2024-10-03,1,28.6,34.8,24.5,0.00,0.00,20.6,75,34,57,7.4,15.6
2024-10-04,0,27.5,33.6,23.5,0.00,0.00,17.8,72,41,60,7.0,12.5
2024-10-05,1,27.2,32.2,22.6,0.00,0.00,15.5,80,42,61,3.3,10.3
2024-10-06,2,27.2,32.5,22.6,0.00,0.00,12.2,76,42,60,2.4,8.2
2024-10-07,0,27.8,33.0,22.7,0.00,0.00,9.9,78,35,56,2.0,6.1
2024-10-08,1,27.5,33.3,21.5,0.00,0.00,9.9,73,30,50,4.0,6.3
2024-10-09,1,27.8,33.3,22.9,0.00,0.00,11.9,72,31,51,2.7,7.0
2024-10-10,3,26.9,32.0,22.6,0.00,0.00,11.2,73,43,58,0.0,5.8
2024-10-11,3,26.5,32.2,20.7,0.00,0.00,12.3,86,25,55,1.5,7.6
2024-10-12,3,26.5,31.7,21.7,0.00,0.00,9.4,81,35,57,4.5,7.0
2024-10-13,3,25.7,30.2,22.4,0.00,0.00,12.1,78,46,63,3.6,7.3
2024-10-14,3,26.1,31.8,20.6,0.00,0.00,9.4,86,38,59,0.2,4.9
2024-10-15,3,26.4,32.0,20.5,0.00,0.00,10.1,63,25,44,2.2,6.2
2024-10-16,3,26.5,32.8,19.8,0.00,0.00,9.6,61,26,42,2.5,7.3
2024-10-17,3,27.2,32.7,21.4,0.00,0.00,9.6,62,28,45,2.7,6.8
2024-10-18,0,26.8,32.8,21.2,0.00,0.00,9.9,61,31,48,4.2,7.1
2024-10-19,0,27.2,33.7,22.0,0.00,0.00,11.0,61,25,44,1.1,7.3
2024-10-20,1,26.9,33.0,21.6,0.00,0.00,10.6,58,25,45,2.7,7.6
2024-10-21,1,26.5,33.0,21.0,0.00,0.00,12.2,68,28,47,4.6,8.0
2024-10-22,1,26.2,31.9,21.0,0.00,0.00,8.7,68,31,50,2.7,5.8
2024-10-23,1,26.0,31.8,20.8,0.00,0.00,12.4,70,28,49,1.0,7.0
2024-10-24,0,25.5,31.9,20.2,0.00,0.00,18.2,73,29,50,7.3,11.6
2024-10-25,0,25.8,32.8,20.0,0.00,0.00,13.5,70,26,49,5.6,10.0
2024-10-26,0,26.5,33.3,20.7,0.00,0.00,13.4,65,28,49,3.5,8.0
2024-10-27,1,26.1,32.5,19.9,0.00,0.00,9.4,81,36,59,0.9,5.3
2024-10-28,0,25.7,32.1,20.5,0.00,0.00,11.2,89,40,64,5.7,8.1
2024-10-29,0,26.7,33.5,20.8,0.00,0.00,11.6,77,31,56,2.8,7.5
2024-10-30,0,27.8,34.7,22.6,0.00,0.00,12.9,61,20,39,3.1,9.9
2024-10-31,0,27.2,33.4,21.6,0.00,0.00,14.1,49,24,36,7.4,11.5
2024-11-01,0,26.1,32.5,19.9,0.00,0.00,15.4,63,27,44,4.4,9.6
2024-11-02,0,26.1,32.2,20.0,0.00,0.00,9.9,61,27,44,1.4,6.5
2024-11-03,0,25.5,32.3,20.1,0.00,0.00,11.5,59,24,42,3.3,7.9
2024-11-04,0,24.4,31.1,18.3,0.00,0.00,8.1,71,29,49,2.6,5.7
2024-11-05,0,24.2,30.5,18.1,0.00,0.00,9.2,74,35,53,2.4,6.4
2024-11-06,0,24.5,31.0,18.2,0.00,0.00,9.2,84,34,58,2.3,6.4
2024-11-07,0,24.6,31.5,18.5,0.00,0.00,9.3,82,33,58,1.7,6.2
2024-11-08,1,24.6,31.2,18.6,0.00,0.00,7.2,92,33,62,1.3,5.4
2024-11-09,0,24.5,31.5,18.6,0.00,0.00,9.6,88,26,56,4.3,7.2
2024-11-10,0,24.8,31.7,18.7,0.00,0.00,12.6,72,25,48,5.4,8.6
2024-11-11,0,24.6,31.1,18.9,0.00,0.00,11.3,85,27,52,3.1,7.7
2024-11-12,0,24.8,31.0,18.5,0.00,0.00,12.0,80,21,45,0.9,5.7
2024-11-13,0,24.7,30.6,19.4,0.00,0.00,9.5,61,23,40,0.9,5.2
2024-11-14,1,23.8,30.0,18.2,0.00,0.00,9.2,64,25,45,2.6,6.3
2024-11-15,2,23.6,29.5,17.6,0.00,0.00,10.1,66,26,45,0.4,4.2
2024-11-16,1,23.2,29.2,17.4,0.00,0.00,10.3,72,24,45,1.0,4.8
2024-11-17,0,22.7,28.8,17.3,0.00,0.00,12.4,63,21,39,0.6,7.9
2024-11-18,0,20.6,26.6,16.0,0.00,0.00,10.5,66,22,44,2.9,6.8
2024-11-19,0,19.9,25.9,14.5,0.00,0.00,7.3,66,25,46,0.4,3.2
2024-11-20,0,19.5,25.6,14.1,0.00,0.00,7.9,61,26,44,1.0,3.8
2024-11-21,0,19.5,25.5,14.6,0.00,0.00,7.8,64,23,44,0.6,2.7
2024-11-22,0,19.6,25.9,13.7,0.00,0.00,5.6,65,25,46,0.8,3.0
2024-11-23,0,20.0,25.8,14.2,0.00,0.00,6.7,67,29,48,1.5,4.7
2024-11-24,0,20.9,27.0,16.0,0.00,0.00,8.0,63,25,44,1.4,5.3
2024-11-25,0,21.0,27.0,15.9,0.00,0.00,12.8,57,20,38,5.7,8.8
2024-11-26,0,20.6,26.4,15.1,0.00,0.00,10.1,59,29,44,1.8,5.2
2024-11-27,0,20.5,26.9,14.6,0.00,0.00,11.8,73,29,50,0.8,5.0
2024-11-28,0,19.6,25.9,15.1,0.00,0.00,10.2,77,23,51,3.1,6.1
2024-11-29,0,18.2,24.2,13.5,0.00,0.00,8.4,66,30,49,1.4,5.1
2024-11-30,0,18.4,24.4,13.2,0.00,0.00,12.2,70,28,53,1.3,7.2
2024-12-01,0,19.3,25.1,14.2,0.00,0.00,10.5,72,34,55,4.6,7.0
2024-12-02,0,19.4,25.6,14.1,0.00,0.00,8.4,76,32,56,4.7,6.9
2024-12-03,0,19.7,26.4,14.4,0.00,0.00,9.9,71,26,51,3.1,6.6
2024-12-04,0,20.0,25.6,14.8,0.00,0.00,9.4,72,31,49,4.7,8.1
